pct_std,county,precinct,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREODEL,G20PRESLAR,G20PREGHAW,G20PRECBLA,G20PREOWRI
PAL4098,PAL,"4098",910,1093,4,0,0,5,0,2
PAL4100,PAL,"4100",160,142,3,0,0,0,0,1
PAL4102,PAL,"4102",553,594,3,0,2,1,0,0
PAL4104,PAL,"4104",759,968,10,0,0,1,1,3
PAL4106,PAL,"4106",497,503,4,0,1,1,0,1
PAL4108,PAL,"4108",475,643,1,1,0,1,0,3
PAL4110,PAL,"4110",478,477,4,0,0,2,0,3
PAL4112,PAL,"4112",879,799,6,1,1,0,0,5
PAL4114,PAL,"4114",889,1007,5,2,1,0,0,8
PAL4116,PAL,"4116",39,36,2,0,0,0,0,0
PAL4118,PAL,"4118",455,786,7,0,0,2,0,5
PAL4120,PAL,"4120",341,555,8,0,1,3,1,4
PAL4122,PAL,"4122",543,794,10,0,1,3,0,1
PAL4124,PAL,"4124",622,972,6,1,0,5,1,4
PAL4126,PAL,"4126",947,651,6,0,0,3,0,1
PAL4128,PAL,"4128",1020,810,6,0,0,0,0,3
PAL4129,PAL,"4129",62,33,0,0,0,0,0,0
PAL4130,PAL,"4130",743,790,3,0,0,3,0,0
PAL4132,PAL,"4132",477,513,4,1,1,0,0,0
PAL4134,PAL,"4134",717,534,7,0,0,0,0,0
PAL4136,PAL,"4136",788,788,6,4,0,0,0,7
PAL4138,PAL,"4138",1413,1015,12,0,1,1,0,14
PAL4140,PAL,"4140",230,309,3,0,0,0,0,0
PAL4142,PAL,"4142",862,1154,3,0,0,0,1,3
PAL4144,PAL,"4144",244,274,1,0,0,1,0,2
PAL4146,PAL,"4146",428,652,3,0,0,0,0,2
PAL4148,PAL,"4148",497,683,5,0,0,2,0,4
PAL4150,PAL,"4150",596,724,4,0,0,0,0,2
PAL4152,PAL,"4152",838,720,4,1,2,3,0,1
PAL4154,PAL,"4154",476,424,4,0,1,0,0,1
PAL4156,PAL,"4156",630,654,4,0,0,2,0,1
PAL4158,PAL,"4158",893,1242,8,0,0,2,0,2
PAL4160,PAL,"4160",490,534,6,1,0,1,0,4
PAL4162,PAL,"4162",551,619,8,0,1,0,0,2
PAL4164,PAL,"4164",717,824,6,1,0,1,2,4
PAL4166,PAL,"4166",550,963,5,1,1,5,1,0
PAL4168,PAL,"4168",655,796,12,0,0,6,0,4
PAL4170,PAL,"4170",1236,1097,13,2,0,5,0,5
PAL4172,PAL,"4172",820,872,4,1,0,1,0,2
PAL4174,PAL,"4174",333,414,0,0,0,0,0,0
PAL4176,PAL,"4176",858,1126,12,0,0,1,1,3
PAL4178,PAL,"4178",757,931,1,0,0,0,1,4
PAL4180,PAL,"4180",752,715,6,1,0,2,0,1
PAL4182,PAL,"4182",761,1061,11,0,1,5,0,2
PAL4184,PAL,"4184",783,676,9,0,1,2,0,2
PAL4186,PAL,"4186",555,675,6,0,1,2,0,2
PAL4188,PAL,"4188",625,907,10,1,4,4,1,4
PAL4190,PAL,"4190",1303,967,7,2,0,2,1,9
PAL4192,PAL,"4192",1223,548,4,0,1,1,0,5
PAL4194,PAL,"4194",385,646,3,0,0,1,0,0
PAL4196,PAL,"4196",520,855,4,0,0,0,0,0
PAL4198,PAL,"4198",594,763,5,1,0,0,0,2
PAL4200,PAL,"4200",415,469,3,1,0,0,1,1
PAL4202,PAL,"4202",724,957,6,0,0,0,0,4
PAL4204,PAL,"4204",579,805,6,2,0,4,0,4
PAL4206,PAL,"4206",615,814,3,1,0,3,1,5
PAL4208,PAL,"4208",672,1018,2,1,1,2,0,0
PAL4210,PAL,"4210",983,813,4,0,0,1,0,6
PAL4212,PAL,"4212",937,820,9,0,0,1,1,1
PAL4214,PAL,"4214",1051,784,8,0,0,2,1,4
PAL4216,PAL,"4216",1223,910,7,0,0,1,0,8
PAL4218,PAL,"4218",983,635,4,0,0,1,0,6
PAL4220,PAL,"4220",478,539,7,0,0,1,0,5
PAL4222,PAL,"4222",1217,1155,6,2,1,1,0,5
PAL4224,PAL,"4224",1250,730,4,2,1,2,0,6
PAL4226,PAL,"4226",438,321,3,0,0,0,0,2
PAL4228,PAL,"4228",777,720,7,1,2,1,0,4
PAL4230,PAL,"4230",502,430,1,0,0,1,0,5
PAL5002,PAL,"5002",736,664,3,0,1,1,0,3
PAL5003,PAL,"5003",464,582,4,3,0,1,0,2
PAL5004,PAL,"5004",2,1,0,0,0,0,0,0
PAL5005,PAL,"5005",757,1445,2,0,0,3,0,4
PAL5006,PAL,"5006",540,1197,1,0,0,0,0,4
PAL5007,PAL,"5007",1,5,0,0,0,0,0,0
PAL5008,PAL,"5008",387,502,4,0,0,0,0,0
PAL5009,PAL,"5009",1199,1496,8,2,1,1,0,11
PAL5010,PAL,"5010",346,1017,1,0,0,0,0,3
PAL5012,PAL,"5012",199,449,0,0,0,0,0,0
PAL5014,PAL,"5014",535,784,3,1,1,1,0,2
PAL5016,PAL,"5016",788,1032,7,0,0,0,0,2
PAL5018,PAL,"5018",330,768,1,0,1,0,1,1
PAL5020,PAL,"5020",394,730,3,1,0,0,1,5
PAL5022,PAL,"5022",557,973,2,1,0,0,0,1
PAL5024,PAL,"5024",295,683,2,0,0,0,0,1
PAL5026,PAL,"5026",490,990,9,2,1,2,0,3
PAL5028,PAL,"5028",673,770,8,0,1,0,0,1
PAL5030,PAL,"5030",238,714,4,0,2,3,1,2
PAL5032,PAL,"5032",155,347,0,0,0,0,0,1
PAL5034,PAL,"5034",394,895,0,0,0,1,0,0
PAL5036,PAL,"5036",331,846,2,1,0,1,0,0
PAL5038,PAL,"5038",362,828,2,0,0,1,0,0
PAL5040,PAL,"5040",260,500,0,0,0,0,0,0
PAL5042,PAL,"5042",523,1002,1,0,0,0,0,2
PAL5044,PAL,"5044",278,585,0,0,0,0,0,0
PAL5046,PAL,"5046",752,1489,5,1,0,1,0,3
PAL5048,PAL,"5048",440,657,2,0,0,1,0,0
PAL5050,PAL,"5050",411,1193,1,0,0,0,0,1
PAL5052,PAL,"5052",577,773,0,1,0,3,0,0
PAL5054,PAL,"5054",1487,1456,8,0,0,0,1,4
PAL5055,PAL,"5055",207,339,0,0,0,0,0,1
PAL5056,PAL,"5056",1403,2147,14,2,0,5,0,4
PAL5058,PAL,"5058",257,769,0,0,0,0,0,4
PAL5060,PAL,"5060",313,577,1,0,0,0,0,0
PAL5062,PAL,"5062",318,500,0,1,0,0,0,2
PAL5064,PAL,"5064",481,996,1,0,0,0,0,0
PAL5066,PAL,"5066",503,717,5,0,1,0,0,3
PAL5068,PAL,"5068",149,234,0,0,0,1,0,1
PAL5070,PAL,"5070",314,471,3,0,0,0,0,0
PAL5072,PAL,"5072",258,808,3,0,0,0,0,0
PAL5074,PAL,"5074",225,382,0,1,0,0,1,0
PAL5076,PAL,"5076",385,720,1,0,0,0,0,0
PAL5078,PAL,"5078",465,752,4,0,0,3,0,1
PAL5080,PAL,"5080",62,82,0,0,0,0,0,0
PAL5082,PAL,"5082",441,678,5,0,1,1,1,0
PAL5084,PAL,"5084",408,447,1,0,1,0,0,0
PAL5086,PAL,"5086",18,50,1,0,0,0,0,0
PAL5088,PAL,"5088",166,200,5,0,0,0,1,0
PAL5090,PAL,"5090",629,1055,2,1,2,1,0,2
PAL5092,PAL,"5092",439,839,1,0,0,0,0,0
PAL5094,PAL,"5094",241,371,1,0,0,1,0,0
PAL5096,PAL,"5096",682,892,5,1,0,1,0,2
PAL5098,PAL,"5098",271,399,3,0,0,1,0,0
PAL5100,PAL,"5100",560,903,1,0,0,2,0,5
PAL5102,PAL,"5102",418,937,3,1,0,0,0,2
PAL5104,PAL,"5104",532,858,2,1,1,1,1,3
PAL5106,PAL,"5106",766,1068,12,0,0,1,1,3
PAL5108,PAL,"5108",1628,1747,12,0,0,0,1,2
PAL5110,PAL,"5110",643,638,3,0,0,0,0,3
PAL5111,PAL,"5111",72,68,1,0,0,0,0,0
PAL5112,PAL,"5112",685,759,5,0,0,1,0,3
PAL5113,PAL,"5113",43,21,0,0,0,0,0,1
PAL5114,PAL,"5114",245,324,3,0,0,0,0,0
PAL5115,PAL,"5115",104,103,1,0,0,0,0,0
PAL5116,PAL,"5116",641,737,1,0,1,0,0,0
PAL5117,PAL,"5117",264,338,1,0,1,0,0,0
PAL5118,PAL,"5118",139,186,2,0,0,0,0,1
PAL5119,PAL,"5119",39,42,0,0,0,0,0,0
PAL5120,PAL,"5120",4,11,0,0,0,0,0,0
PAL5122,PAL,"5122",198,325,1,0,1,3,0,0
PAL5124,PAL,"5124",140,187,2,0,0,0,0,0
PAL5126,PAL,"5126",140,277,0,0,1,0,0,0
PAL5128,PAL,"5128",690,868,4,0,0,2,0,0
PAL5130,PAL,"5130",690,823,3,0,0,0,0,2
PAL5132,PAL,"5132",772,1066,1,1,1,0,1,2
PAL5134,PAL,"5134",599,581,10,0,0,0,0,2
PAL5136,PAL,"5136",743,936,5,2,1,5,0,1
PAL5138,PAL,"5138",713,935,4,0,0,5,1,3
PAL5140,PAL,"5140",1011,1140,10,1,1,7,0,6
PAL5142,PAL,"5142",326,360,0,0,0,0,0,0
PAL5144,PAL,"5144",614,954,3,0,1,0,0,1
PAL5146,PAL,"5146",700,839,2,0,0,2,0,1
PAL5148,PAL,"5148",509,671,1,0,0,0,0,0
PAL5150,PAL,"5150",379,659,1,0,0,0,0,0
PAL5152,PAL,"5152",1032,1170,10,0,1,1,0,4
PAL5154,PAL,"5154",955,1065,7,2,1,2,0,1
PAL5156,PAL,"5156",678,812,10,0,1,2,0,2
PAL5158,PAL,"5158",593,938,1,0,0,1,0,1
PAL5160,PAL,"5160",530,985,1,0,0,1,1,2
PAL5162,PAL,"5162",893,897,5,0,1,0,0,4
PAL5164,PAL,"5164",817,1174,9,1,1,2,0,1
PAL5166,PAL,"5166",849,884,10,0,0,2,1,1
PAL5168,PAL,"5168",752,1078,4,1,0,1,0,0
PAL5170,PAL,"5170",814,1346,3,0,0,1,1,3
PAL5172,PAL,"5172",350,300,2,0,0,1,0,3
PAL5174,PAL,"5174",1019,1073,6,1,0,1,0,2
PAL5176,PAL,"5176",429,560,2,0,0,2,0,2
PAL5178,PAL,"5178",725,738,9,1,2,3,1,0
PAL5180,PAL,"5180",552,667,6,1,2,2,2,2
PAL5182,PAL,"5182",445,570,8,0,2,3,0,2
PAL5184,PAL,"5184",727,1004,5,1,0,2,1,5
PAL5186,PAL,"5186",623,1061,8,1,1,4,2,2
PAL5188,PAL,"5188",895,1028,9,2,0,2,1,2
PAL5190,PAL,"5190",380,473,1,0,0,0,2,2
PAL5192,PAL,"5192",948,1225,11,2,2,0,1,2
PAL5194,PAL,"5194",369,453,2,1,1,2,0,0
PAL6002,PAL,"6002",114,74,1,1,0,0,0,0
PAL6004,PAL,"6004",183,709,3,3,1,0,0,4
PAL6006,PAL,"6006",166,790,3,0,0,0,0,1
PAL6008,PAL,"6008",8,340,0,1,0,1,0,1
PAL6010,PAL,"6010",4,18,0,0,0,0,0,0
PAL6012,PAL,"6012",35,141,0,0,0,0,0,0
PAL6014,PAL,"6014",4,1,0,0,0,0,0,0
PAL6016,PAL,"6016",53,29,0,0,0,0,0,0
PAL6018,PAL,"6018",82,934,4,2,0,1,0,2
PAL6020,PAL,"6020",91,301,1,1,0,0,0,0
PAL6022,PAL,"6022",108,986,9,1,3,2,0,1
PAL6024,PAL,"6024",50,1301,2,1,0,1,0,0
PAL6026,PAL,"6026",0,2,0,0,0,0,0,0
PAL6028,PAL,"6028",467,600,6,0,0,0,0,4
PAL6029,PAL,"6029",0,1,0,0,0,0,0,0
PAL6030,PAL,"6030",6,8,0,0,0,0,0,0
PAL6032,PAL,"6032",326,529,3,0,3,1,0,2
PAL6034,PAL,"6034",4,0,0,0,0,0,0,0
PAL6036,PAL,"6036",164,285,4,0,0,0,0,1
PAL6038,PAL,"6038",0,0,0,0,0,0,0,0
PAL6040,PAL,"6040",155,78,3,1,0,0,0,1
PAL6042,PAL,"6042",1561,1023,10,2,0,5,2,0
PAL6044,PAL,"6044",1219,896,15,2,0,2,1,1
PAL6045,PAL,"6045",301,210,1,0,0,1,0,1
PAL6046,PAL,"6046",1232,767,7,1,1,5,0,4
PAL6048,PAL,"6048",0,0,0,0,0,0,0,0
PAL6050,PAL,"6050",1067,889,8,2,0,3,0,1
PAL6051,PAL,"6051",957,581,11,0,0,3,0,5
PAL6052,PAL,"6052",807,586,5,0,3,0,1,0
PAL6054,PAL,"6054",0,0,0,0,0,0,0,0
PAL6056,PAL,"6056",0,0,0,0,0,0,0,0
PAL6058,PAL,"6058",820,722,10,0,1,1,0,4
PAL6060,PAL,"6060",1198,849,23,3,1,0,0,1
PAL6062,PAL,"6062",491,315,2,0,0,1,0,1
PAL6064,PAL,"6064",70,27,0,0,0,1,0,1
PAL6066,PAL,"6066",1247,1325,7,0,0,3,1,9
PAL6068,PAL,"6068",0,0,0,0,0,0,0,0
PAL6070,PAL,"6070",272,202,0,0,1,1,0,0
PAL6072,PAL,"6072",379,365,4,1,0,1,2,2
PAL6073,PAL,"6073",0,0,0,0,0,0,0,0
PAL6076,PAL,"6076",864,592,5,0,1,3,0,1
PAL6078,PAL,"6078",933,579,5,0,2,3,0,4
PAL6080,PAL,"6080",955,576,5,0,1,1,1,4
PAL6082,PAL,"6082",12,16,0,0,0,0,0,0
PAL6084,PAL,"6084",357,257,1,0,0,0,0,2
PAL6086,PAL,"6086",446,303,0,0,0,2,0,1
PAL6088,PAL,"6088",867,520,6,0,2,3,0,0
PAL6090,PAL,"6090",1135,711,8,0,1,2,0,4
PAL6092,PAL,"6092",259,163,5,0,0,1,0,0
PAL6094,PAL,"6094",1094,641,9,0,2,0,0,6
PAL6096,PAL,"6096",0,0,0,0,0,0,0,0
PAL6098,PAL,"6098",607,702,4,1,0,1,0,2
PAL6100,PAL,"6100",860,1331,8,1,2,1,1,5
PAL6102,PAL,"6102",623,681,6,1,0,3,1,3
PAL6104,PAL,"6104",181,190,2,0,0,1,1,0
PAL6106,PAL,"6106",167,232,2,0,0,0,0,1
PAL6108,PAL,"6108",0,0,0,0,0,0,0,0
PAL6112,PAL,"6112",508,531,1,1,0,0,0,3
PAL6114,PAL,"6114",845,1075,7,2,1,4,1,7
PAL6116,PAL,"6116",543,767,9,0,1,1,0,5
PAL6118,PAL,"6118",748,1138,5,0,1,4,1,4
PAL6120,PAL,"6120",382,443,2,0,0,0,0,1
PAL6122,PAL,"6122",840,1179,9,3,1,1,2,4
PAL6124,PAL,"6124",400,529,1,0,0,1,0,1
PAL6126,PAL,"6126",390,726,7,0,0,4,0,2
PAL6128,PAL,"6128",26,37,0,0,0,0,0,0
PAL6130,PAL,"6130",53,93,2,0,0,0,0,1
PAL6132,PAL,"6132",243,352,2,2,0,1,0,0
PAL6134,PAL,"6134",572,1020,8,0,0,2,1,2
PAL6136,PAL,"6136",1,1,0,0,0,0,0,0
PAL6138,PAL,"6138",0,0,0,0,0,0,0,0
PAL6140,PAL,"6140",545,430,4,1,0,0,0,5
PAL6142,PAL,"6142",0,0,0,0,0,0,0,0
PAL6144,PAL,"6144",0,0,0,0,0,0,0,0
PAL6146,PAL,"6146",0,1,0,0,0,0,0,0
PAL6148,PAL,"6148",1,0,0,0,0,0,0,0
PAL6150,PAL,"6150",40,33,0,0,0,0,0,0
PAL6152,PAL,"6152",618,523,4,0,0,0,0,2
PAL6154,PAL,"6154",604,594,10,1,0,0,0,4
PAL6156,PAL,"6156",787,751,9,1,0,4,3,6
PAL6158,PAL,"6158",1057,896,7,1,0,2,0,6
PAL6160,PAL,"6160",711,751,5,0,0,2,0,1
PAL6162,PAL,"6162",781,855,4,1,1,1,0,5
PAL6164,PAL,"6164",907,935,12,3,0,0,1,5
PAL6166,PAL,"6166",1072,930,9,0,0,0,0,4
PAL6168,PAL,"6168",199,163,1,0,0,0,1,0
PAL6170,PAL,"6170",7,0,0,0,0,0,0,0
PAL6172,PAL,"6172",684,1288,7,2,0,2,0,6
PAL6174,PAL,"6174",70,22,3,0,0,0,0,0
PAL6176,PAL,"6176",12,18,0,0,0,0,0,0
PAL6178,PAL,"6178",491,637,3,1,0,0,0,1
PAL6180,PAL,"6180",59,19,0,0,0,0,0,0
PAL6182,PAL,"6182",439,383,2,0,0,2,0,1
PAL6184,PAL,"6184",651,752,6,0,0,0,1,4
PAL6186,PAL,"6186",665,917,9,3,0,1,0,0
PAL6188,PAL,"6188",439,344,2,0,0,0,0,0
PAL6190,PAL,"6190",605,858,4,2,2,4,0,1
PAL6192,PAL,"6192",985,1085,10,0,0,3,1,3
PAL6194,PAL,"6194",369,538,2,0,0,1,0,2
PAL6196,PAL,"6196",1,0,0,0,0,0,0,0
PAL6198,PAL,"6198",419,582,12,1,0,3,0,3
PAL6200,PAL,"6200",679,625,5,1,0,2,0,2
PAL6202,PAL,"6202",76,102,0,0,0,0,0,0
PAL6204,PAL,"6204",34,47,0,0,0,0,0,0
PAL6206,PAL,"6206",277,337,0,0,0,2,0,0
PAL6207,PAL,"6207",412,335,4,0,0,2,1,2
PAL6208,PAL,"6208",279,386,2,0,0,0,1,0
PAL6210,PAL,"6210",1356,1857,12,4,0,5,2,5
PAL6212,PAL,"6212",240,188,0,0,0,0,0,0
PAL6214,PAL,"6214",959,955,8,1,1,1,1,2
PAL6216,PAL,"6216",256,230,2,0,0,1,0,1
PAL6218,PAL,"6218",0,0,0,0,0,0,0,0
PAL6220,PAL,"6220",42,64,0,0,0,1,0,1
PAL6222,PAL,"6222",1,0,0,0,0,0,0,0
PAL6224,PAL,"6224",1329,998,14,0,2,3,0,7
PAL6226,PAL,"6226",903,938,10,1,0,4,0,3
PAL6228,PAL,"6228",384,945,3,1,0,0,0,0
PAL6230,PAL,"6230",1453,1298,10,0,2,1,0,7
PAL6232,PAL,"6232",918,740,5,0,0,2,0,10
PAL7002,PAL,"7002",0,0,0,0,0,0,0,0
PAL7004,PAL,"7004",0,0,0,0,0,0,0,0
PAL7006,PAL,"7006",0,0,0,0,0,0,0,0
PAL7008,PAL,"7008",0,0,0,0,0,0,0,0
PAL7010,PAL,"7010",21,226,3,0,0,0,0,2
PAL7012,PAL,"7012",245,923,4,0,1,5,1,0
PAL7014,PAL,"7014",0,0,0,0,0,0,0,0
PAL7016,PAL,"7016",1,2,0,0,0,0,0,0
PAL7018,PAL,"7018",0,0,0,0,0,0,0,0
PAL7020,PAL,"7020",0,0,0,0,0,0,0,0
PAL7022,PAL,"7022",223,904,8,2,2,2,1,2
PAL7024,PAL,"7024",74,1260,4,1,1,4,1,8
PAL7025,PAL,"7025",52,242,0,0,0,0,0,1
PAL7026,PAL,"7026",64,1841,4,2,2,2,0,3
PAL7028,PAL,"7028",158,1467,2,0,1,2,2,5
PAL7030,PAL,"7030",324,239,0,0,0,0,0,1
PAL7032,PAL,"7032",0,0,0,0,0,0,0,0
PAL7034,PAL,"7034",261,1256,1,0,3,1,0,3
PAL7036,PAL,"7036",2,0,0,0,0,0,0,0
PAL7038,PAL,"7038",0,0,0,0,0,0,0,0
PAL7040,PAL,"7040",47,946,2,0,0,2,0,2
PAL7041,PAL,"7041",32,347,1,0,0,2,0,2
PAL7042,PAL,"7042",87,1349,2,0,2,5,0,3
PAL7044,PAL,"7044",109,1110,2,0,0,1,0,4
PAL7046,PAL,"7046",35,29,1,0,0,0,0,0
PAL7048,PAL,"7048",10,245,0,0,0,1,0,1
PAL7050,PAL,"7050",2,0,0,0,0,0,0,0
PAL7052,PAL,"7052",0,1,0,0,0,0,0,0
PAL7054,PAL,"7054",102,817,2,0,1,2,2,2
PAL7056,PAL,"7056",0,0,0,0,0,0,0,0
PAL7058,PAL,"7058",451,1438,8,0,1,4,1,4
PAL7060,PAL,"7060",81,1048,2,0,1,3,0,2
PAL7062,PAL,"7062",55,612,1,0,2,0,1,2
PAL7064,PAL,"7064",170,1165,7,2,3,8,0,4
PAL7066,PAL,"7066",216,907,4,0,1,1,0,3
PAL7068,PAL,"7068",256,873,7,0,1,4,1,1
PAL7070,PAL,"7070",452,575,4,0,1,3,0,1
PAL7072,PAL,"7072",162,505,3,1,1,0,0,2
PAL7074,PAL,"7074",39,186,1,0,0,2,0,0
PAL7076,PAL,"7076",2,3,0,0,0,0,0,0
PAL7078,PAL,"7078",110,372,1,0,0,1,0,0
PAL7080,PAL,"7080",3,16,0,0,0,0,0,0
PAL7082,PAL,"7082",403,1042,6,2,2,1,1,4
PAL7084,PAL,"7084",332,799,9,0,1,0,1,6
PAL7086,PAL,"7086",12,43,0,0,0,0,0,0
PAL7088,PAL,"7088",590,794,5,0,0,2,0,3
PAL7090,PAL,"7090",587,1483,14,1,1,2,2,7
PAL7092,PAL,"7092",50,148,1,0,0,0,0,0
PAL7094,PAL,"7094",127,631,1,0,2,0,0,2
PAL7096,PAL,"7096",387,904,8,2,0,1,1,5
PAL7098,PAL,"7098",21,10,1,0,0,0,0,0
PAL7100,PAL,"7100",503,1056,15,1,0,2,0,4
PAL7102,PAL,"7102",201,745,5,1,1,2,0,1
PAL7104,PAL,"7104",431,835,5,2,1,7,0,5
PAL7106,PAL,"7106",198,1661,8,2,2,2,0,2
PAL7108,PAL,"7108",423,540,4,0,2,1,0,1
PAL7110,PAL,"7110",207,515,2,0,1,1,1,2
PAL7112,PAL,"7112",39,122,1,0,0,0,0,2
PAL7114,PAL,"7114",0,0,0,0,0,0,0,0
PAL7116,PAL,"7116",0,0,0,0,0,0,0,0
PAL7118,PAL,"7118",21,30,0,0,0,0,0,0
PAL7120,PAL,"7120",124,241,3,0,0,2,0,1
PAL7122,PAL,"7122",0,0,0,0,0,0,0,0
PAL7124,PAL,"7124",150,1069,2,2,0,6,1,3
PAL7126,PAL,"7126",586,1559,15,3,4,5,2,3
PAL7128,PAL,"7128",104,1652,5,0,3,4,0,5
PAL7130,PAL,"7130",913,1128,12,0,0,2,0,3
PAL7132,PAL,"7132",709,938,11,0,0,3,0,5
PAL7134,PAL,"7134",192,669,3,1,2,2,1,3
PAL7136,PAL,"7136",37,44,0,0,0,1,0,0
PAL7138,PAL,"7138",567,1270,3,2,1,1,1,1
PAL7140,PAL,"7140",91,152,0,1,0,0,0,1
PAL7142,PAL,"7142",6,25,0,0,0,0,0,0
PAL7144,PAL,"7144",5,47,0,0,0,0,0,0
PAL7146,PAL,"7146",26,192,0,0,0,1,0,2
PAL7148,PAL,"7148",29,65,5,0,0,0,0,0
PAL7149,PAL,"7149",8,50,0,1,1,1,0,0
PAL7150,PAL,"7150",328,465,9,0,0,3,0,2
PAL7152,PAL,"7152",469,575,6,0,0,0,0,5
PAL7154,PAL,"7154",365,222,1,0,0,1,0,1
PAL7156,PAL,"7156",97,65,0,0,0,0,0,1
PAL7158,PAL,"7158",542,700,3,0,0,1,0,3
PAL7160,PAL,"7160",254,874,6,0,2,2,0,0
PAL7162,PAL,"7162",146,779,6,2,1,1,0,2
PAL7164,PAL,"7164",221,356,4,0,3,0,0,0
PAL7166,PAL,"7166",445,461,0,2,0,0,0,2
PAL7168,PAL,"7168",807,1377,14,3,0,9,1,6
PAL7170,PAL,"7170",450,664,6,2,1,0,1,2
PAL7172,PAL,"7172",288,349,0,0,0,1,0,5
PAL7174,PAL,"7174",278,865,5,2,1,1,1,6
PAL7175,PAL,"7175",0,0,0,0,0,0,0,0
PAL7176,PAL,"7176",90,168,0,0,0,1,0,1
PAL7178,PAL,"7178",250,1337,7,2,1,6,0,1
PAL7179,PAL,"7179",300,717,3,0,0,2,0,0
PAL7180,PAL,"7180",154,1440,3,0,3,1,0,1
PAL7182,PAL,"7182",70,1228,4,2,3,3,0,3
PAL7184,PAL,"7184",3,2,0,0,0,0,0,0
PAL7186,PAL,"7186",523,1411,10,1,0,3,0,4
PAL7188,PAL,"7188",659,911,6,0,0,3,0,1
PAL7190,PAL,"7190",746,1124,14,0,0,3,1,5
PAL7192,PAL,"7192",9,16,0,0,0,0,0,0
PAL7194,PAL,"7194",387,611,4,0,0,2,0,2
PAL7196,PAL,"7196",297,1375,5,2,0,0,0,4
PAL7198,PAL,"7198",40,43,1,0,1,1,0,0
PAL7200,PAL,"7200",258,1200,6,1,1,4,0,4
PAL7202,PAL,"7202",403,744,4,0,1,1,0,6
PAL7204,PAL,"7204",50,66,1,0,0,1,0,0
PAL7206,PAL,"7206",61,80,0,1,0,1,0,0
PAL7208,PAL,"7208",187,749,2,1,0,0,0,2
PAL7210,PAL,"7210",107,1530,5,1,1,2,0,1
PAL7212,PAL,"7212",252,1183,7,1,1,1,0,0
PAL7214,PAL,"7214",330,807,12,0,0,2,3,4
PALNP,PAL,NP,0,0,0,0,0,0,0,0
STJ0101,STJ,"101",2822,1603,42,3,2,4,0,7
STJ0102,STJ,"102",1864,981,24,3,0,4,0,9
STJ0103,STJ,"103",1719,650,23,0,1,1,2,7
STJ0104,STJ,"104",2373,1124,14,3,0,1,0,8
STJ0111,STJ,"111",1740,1011,21,2,0,4,0,9
STJ0106,STJ,"106",3482,1162,35,4,0,4,4,6
STJ0107,STJ,"107",4659,2279,78,7,4,9,2,18
STJ0108,STJ,"108",1321,712,12,2,0,2,0,1
STJ0109,STJ,"109",2597,1090,26,4,2,4,1,9
STJ0110,STJ,"110",593,140,3,0,0,1,0,0
STJ0201,STJ,"201",3056,1634,31,3,1,6,1,12
STJ0202,STJ,"202",2163,1046,31,3,2,3,3,9
STJ0203,STJ,"203",3327,1686,43,5,1,4,3,9
STJ0204,STJ,"204",2424,796,31,0,0,2,0,5
STJ0205,STJ,"205",3857,1863,72,5,2,6,0,13
STJ0206,STJ,"206",784,298,5,2,0,1,0,5
STJ0207,STJ,"207",959,1921,30,1,6,5,2,7
STJ0208,STJ,"208",961,358,2,0,0,1,0,2
STJ0209,STJ,"209",1848,855,15,0,1,6,3,6
STJ0301,STJ,"301",1003,438,16,1,0,1,0,1
STJ0302,STJ,"302",3772,1895,54,4,2,11,3,10
STJ0303,STJ,"303",902,605,13,0,1,5,0,1
STJ0304,STJ,"304",2369,1505,39,6,3,5,2,12
STJ0305,STJ,"305",3201,1995,36,1,0,11,0,9
STJ0306,STJ,"306",1435,706,19,1,0,1,1,3
STJ0307,STJ,"307",2898,1534,25,0,3,9,2,11
STJ0308,STJ,"308",1390,897,11,2,0,1,0,2
STJ0309,STJ,"309",2934,1908,19,1,0,4,0,12
STJ0401,STJ,"401",3238,1943,52,6,3,6,1,24
STJ0402,STJ,"402",4088,2285,37,3,0,8,1,26
STJ0403,STJ,"403",3558,1641,26,4,0,6,1,11
STJ0404,STJ,"404",1844,937,10,1,0,0,0,9
STJ0405,STJ,"405",3053,1715,43,1,3,3,2,15
STJ0410,STJ,"410",3269,2092,25,2,1,6,2,12
STJ0407,STJ,"407",522,278,6,1,0,0,0,3
STJ0408,STJ,"408",4540,2309,48,2,1,4,1,11
STJ0409,STJ,"409",181,84,2,0,0,0,0,0
STJ0501,STJ,"501",2491,1316,34,3,1,4,1,10
STJ0502,STJ,"502",3545,2243,69,6,4,15,0,22
STJ0503,STJ,"503",873,765,15,0,0,2,0,1
STJ0504,STJ,"504",2057,1277,17,0,3,5,0,11
STJ0505,STJ,"505",1581,1425,22,1,0,10,2,9
STJ0506,STJ,"506",578,774,16,0,1,1,0,3
STJ0507,STJ,"507",491,947,19,0,0,3,1,7
STJ0508,STJ,"508",2347,1993,34,0,2,4,0,8
STJ0509,STJ,"509",2773,2151,39,3,2,7,0,12
STJ0105,STJ,"105",3647,2599,71,2,0,6,2,18
STJ0406,STJ,"406",3817,2384,58,3,2,4,1,14
VOL0101,VOL,"101",592,199,6,0,1,0,0,2
VOL0105,VOL,"105",410,178,3,2,0,1,1,0
VOL0107,VOL,"107",1016,300,1,1,0,1,0,0
VOL0201,VOL,"201",2599,1393,43,6,1,3,1,5
