STATEFP20,COUNTYFP20,VTDST20,GEOID20,NAME20,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREABLA,G20PREOCAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20USSRHYD,G20USSDESP,G20USSLEDW
"28","017","000107","28017000107",Egypt,126,225,2,0,2,0,0,0,0,115,236,2
"28","017","000114","28017000114",Pearsall,242,74,9,1,0,0,1,1,0,238,80,9
"28","017","000115","28017000115",Sparta,146,55,3,0,1,0,1,0,0,133,70,3
"28","017","000112","28017000112",Pleasant Grove,526,76,1,0,1,0,0,2,1,495,96,15
"28","017","000106","28017000106",East Okolona,74,667,7,0,2,1,6,2,0,70,689,2
"28","017","000102","28017000102",North Houlka,128,192,1,2,0,0,3,0,0,112,213,3
"28","017","000104","28017000104",North Okolona,250,268,4,0,0,0,4,0,0,237,284,6
"28","017","000105","28017000105",West Okolona,305,436,6,1,1,1,6,1,0,284,464,9
"28","017","000101","28017000101",South Houlka,337,121,2,0,0,1,0,1,1,305,147,11
"28","061","000502","28061000502",Claiborne,183,291,1,0,1,0,0,0,1,170,294,10
"28","061","000501","28061000501",Philadelphia,68,253,0,0,0,0,0,1,0,64,251,2
"28","019","000010","28019000010",Byway,151,57,1,0,0,0,0,2,0,141,66,2
"28","019","000009","28019000009",Chester,191,64,1,0,0,0,0,0,0,186,71,0
"28","019","000008","28019000008",Kenego,250,8,0,0,0,0,1,0,0,224,24,6
"28","019","000005","28019000005",Fentress,205,72,1,0,0,0,0,0,0,187,81,5
"28","019","000006","28019000006",West Weir,184,85,1,0,1,0,0,0,0,176,91,4
"28","019","000013","28019000013",Reform,205,89,0,1,0,0,0,0,1,194,98,2
"28","019","000011","28019000011",Hebron,187,31,0,0,0,0,1,0,0,174,36,6
"28","019","000012","28019000012",Sherwood,303,13,4,0,0,0,0,0,0,291,20,10
"28","019","000007","28019000007",French Camp,271,53,3,0,1,0,0,0,0,256,61,7
"28","019","000002","28019000002",East Weir,84,204,0,0,0,1,1,0,0,73,219,4
"28","019","000001","28019000001",Panhandle,138,92,0,0,0,0,0,1,0,126,102,5
"28","103","000103","28103000103",Prairie Point,143,345,2,1,1,0,3,0,0,138,355,1
"28","103","000101","28103000101",Cliftonville,29,413,1,3,0,0,1,1,0,27,424,1
"28","103","000203","28103000203",Noxubee Human Resource,199,783,1,0,0,0,3,1,0,186,799,1
"28","103","000302","28103000302",Central District 3,168,1033,4,0,5,3,2,0,0,153,1047,6
"28","103","000401","28103000401",Mashulaville,196,152,0,1,1,0,1,1,1,192,157,1
"28","103","000501","28103000501",Brooksville,269,757,5,1,2,1,4,2,2,259,777,6
"28","013","000005","28013000005",Calhoun City 1,325,400,4,0,0,0,3,0,1,290,436,11
"28","013","000009","28013000009",Calhoun City 4,753,243,2,0,1,0,3,3,0,716,272,16
"28","013","000004","28013000004",Pittsboro 1,103,377,1,1,1,1,3,2,0,95,394,3
"28","013","000006","28013000006",Pittsboro 2,428,138,1,0,1,0,2,0,0,390,160,16
"28","013","000003","28013000003",NE Calhoun,662,103,1,0,2,0,0,1,2,629,125,19
"28","013","000001","28013000001",Banner,388,52,0,0,1,0,0,0,0,374,59,8
"28","013","000008","28013000008",Derma 5,381,97,0,1,1,1,1,1,0,359,117,6
"28","013","000002","28013000002",Bruce 3,749,227,3,0,2,0,2,2,0,715,255,16
"28","013","000010","28013000010",Derma 4,303,63,0,0,0,0,1,1,1,290,77,3
"28","013","000007","28013000007",Vardaman,533,202,3,2,0,0,2,0,2,483,243,14
"28","025","000101","28025000101",Vinton,228,290,3,0,1,0,1,0,1,220,305,4
"28","025","000102","28025000102",North West Point,552,788,2,2,3,0,8,0,0,531,833,6
"28","025","000403","28025000403",West West Point,278,921,5,2,6,1,5,4,0,262,973,6
"28","025","000203","28025000203",East West Point,860,556,9,2,3,4,4,2,1,846,593,11
"28","025","000501","28025000501",South West Point,271,747,6,1,3,0,4,2,2,252,781,14
"28","025","000202","28025000202",Tibbee,126,192,2,0,2,0,1,0,0,113,206,6
"28","025","000201","28025000201",Union Star,267,294,1,1,1,0,1,0,2,254,309,6
"28","025","000301","28025000301",Siloam,520,310,4,0,4,6,3,2,0,506,338,12
"28","025","000302","28025000302",Central West Point,340,522,7,2,0,0,4,3,0,327,541,18
"28","025","000303","28025000303",Cairo,185,149,2,0,1,0,0,0,0,176,159,6
"28","025","000401","28025000401",Caradine,103,556,2,1,1,1,2,2,0,102,568,5
"28","025","000503","28025000503",Pheba,217,235,3,0,1,1,0,1,2,208,250,6
"28","025","000502","28025000502",Cedar Bluff,159,17,1,1,0,0,0,0,0,145,27,7
"28","025","000504","28025000504",Pine Bluff,75,267,1,0,1,4,2,1,0,64,288,2
"28","135","000103","28135000103",Springhill,152,17,1,1,0,0,1,0,0,143,24,3
"28","135","000305","28135000305",Murphreesboro,163,18,0,0,0,1,0,0,0,156,25,1
"28","135","000306","28135000306",Rosebloom,127,3,0,0,0,0,0,1,0,122,7,1
"28","059","000102","28059000102",North Vancleave,1442,277,22,1,0,2,2,0,0,1349,337,49
"28","059","000101","28059000101",Hwy 57,379,24,3,0,0,0,1,0,0,359,35,12
"28","059","000207","28059000207",Jefferson Street,372,1170,2,1,0,2,6,4,1,348,1206,14
"28","059","000305","28059000305",Eastlawn,777,197,10,0,4,1,1,1,1,717,240,31
"28","059","000309","28059000309",North Pascagoula,318,76,0,2,2,0,2,2,0,295,96,10
"28","059","000403","28059000403",Ryan Youth Center,1074,479,27,1,3,3,3,3,1,1007,538,40
"28","059","000401","28059000401",Villa Maria,323,158,2,0,0,0,1,0,0,292,183,8
"28","059","000408","28059000408",Larue,248,22,2,0,0,0,1,0,1,226,36,9
"28","059","000402","28059000402",Ocean Springs Comm Center,144,97,4,0,0,0,0,0,0,135,107,4
"28","059","000504","28059000504",Gulf Park Estates,1568,666,24,2,1,0,1,0,0,1437,753,64
"28","037","000102","28037000102",Roxie,176,279,3,1,1,0,3,1,0,166,292,2
"28","037","000101","28037000101",Knoxville,111,59,2,0,0,0,1,0,0,108,61,4
"28","037","000103","28037000103",Hamburg,66,196,5,0,0,0,1,1,1,65,204,3
"28","037","000202","28037000202",Antioch,207,193,1,1,2,1,2,0,1,198,206,5
"28","037","000203","28037000203",Meadville,322,73,1,0,0,2,0,0,1,318,78,3
"28","037","000201","28037000201",Pine Grove,120,9,1,0,0,0,0,0,0,117,11,1
"28","037","000301","28037000301",Wesley Chapel,46,67,1,1,0,0,0,1,0,43,71,2
"28","037","000302","28037000302",Bude,273,384,2,0,1,0,5,0,1,254,407,10
"28","037","000401","28037000401",Eddiceton,329,31,0,0,2,3,1,0,0,317,41,5
"28","037","000404","28037000404",Lucien,147,23,0,0,0,0,0,0,0,143,25,2
"28","037","000403","28037000403",McCall Creek,282,57,2,0,0,0,0,1,0,276,60,7
"28","037","000502","28037000502",Whittington,272,37,1,0,0,0,0,0,0,262,40,5
"28","037","000503","28037000503",Cains,192,56,1,0,0,0,1,0,0,191,55,3
"28","037","000501","28037000501",Bad Bayou,380,16,1,0,0,0,0,0,0,375,19,2
"28","081","000201","28081000201",Tupelo 3,1715,1150,23,6,2,1,13,3,1,1627,1226,54
"28","135","000402","28135000402",Philipp,55,98,0,1,1,0,1,1,0,53,103,1
"28","145","000105","28145000105",Glenfield,514,171,10,1,1,0,2,2,0,461,206,30
"28","145","000101","28145000101",Macedonia,306,17,1,0,0,0,0,0,0,279,26,17
"28","145","000205","28145000205",Sportsplex,645,266,5,2,0,2,3,0,0,581,314,28
"28","145","000202","28145000202",West Union,589,34,8,0,0,0,1,0,0,540,60,27
"28","145","000206","28145000206",Ingomar,761,129,8,0,0,0,1,0,0,711,159,24
"28","145","000201","28145000201",Pinedale,370,19,0,0,0,0,0,0,0,323,35,32
"28","145","000302","28145000302",Courthouse,597,222,4,1,2,1,4,1,3,562,256,21
"28","145","000503","28145000503",Watson Grove Baptist,793,311,17,2,2,2,8,0,0,738,362,33
"28","145","000301","28145000301",Kings Chapel,387,55,2,2,0,0,0,0,0,354,76,19
"28","145","000304","28145000304",Central Maintenance,726,87,2,1,1,0,2,2,0,667,123,31
"28","145","000306","28145000306",Beacon Hill,566,135,3,0,1,0,0,2,0,525,158,18
"28","145","000407","28145000407",Ellistown Baptist,685,135,5,0,0,0,0,1,0,652,154,17
"28","145","000401","28145000401",Blue Springs,432,46,0,0,0,0,1,0,0,403,61,13
"28","065","000011","28065000011",Granby,51,76,0,1,1,0,0,0,0,49,79,1
"28","065","000024","28065000024",Sons Academy/Hathorn,188,235,2,0,0,1,2,0,1,180,240,7
"28","065","000031","28065000031",Bassfield Hwy 42,215,705,3,0,1,2,5,3,0,197,724,11
"28","027","000019","28027000019",Clarksdale 4 North,59,98,2,1,0,0,1,0,0,55,106,1
"28","043","000403","28043000403",Mt. Nebo,104,12,0,0,0,0,0,0,0,98,17,1
"28","043","000203","28043000203",Futheyville,602,172,3,0,0,0,1,1,0,567,194,10
"28","043","000202","28043000202",Gore Springs,471,70,3,0,0,0,0,0,0,433,96,12
"28","043","000304","28043000304",Pleasant Grove,88,304,0,2,2,1,2,0,2,82,324,2
"28","043","000502","28043000502",Holcomb Community Center,562,186,3,0,0,1,1,1,1,532,204,20
"28","093","000102","28093000102",West Holly Springs,168,866,4,2,1,1,5,2,2,136,898,10
"28","093","000203","28093000203",Hudsonville,179,211,1,0,1,0,0,1,0,162,217,9
"28","093","000205","28093000205",Mt. Pleasant,677,278,4,1,2,0,2,3,2,629,308,14
"28","093","000206","28093000206",North Cayce,298,236,1,1,0,1,0,0,0,252,265,14
"28","093","000202","28093000202",Early Grove,124,125,2,1,0,0,1,0,0,121,129,2
"28","093","000204","28093000204",Slayden,356,226,2,1,1,1,1,0,0,348,234,4
"28","093","000301","28093000301",Byhalia,842,532,4,1,3,0,0,0,1,759,578,29
"28","093","000303","28093000303",Barton,711,154,5,0,2,0,1,2,1,665,188,13
"28","093","000403","28093000403",Watson,260,180,1,1,1,0,0,0,0,243,194,5
"28","093","000405","28093000405",Marianna,255,287,1,3,0,0,2,1,0,224,313,7
"28","093","000407","28093000407",Laws Hill,105,89,0,1,0,0,3,2,0,99,99,1
"28","093","000401","28093000401",Victoria,147,236,2,1,0,0,3,0,1,131,250,6
"28","093","000404","28093000404",Wall Hill,178,391,1,0,0,0,4,0,0,158,412,4
"28","093","000406","28093000406",Chulahoma,104,426,1,1,1,1,3,2,0,98,437,1
"28","093","000505","28093000505",Waterford,301,234,0,1,3,1,0,1,1,281,252,6
"28","093","000504","28093000504",Bethlehem,276,42,1,0,0,0,0,0,0,266,48,3
"28","093","000503","28093000503",Cornersville,119,6,0,0,0,0,0,0,0,110,10,4
"28","093","000402","28093000402",Warsaw,294,297,1,2,1,1,5,0,1,269,325,4
"28","001","000103","28001000103",Bellemont,988,519,8,2,2,1,5,1,0,947,553,22
"28","001","000102","28001000102",By-Pass Firestation,262,521,2,2,0,0,2,2,0,248,539,9
"28","001","000101","28001000101",Courthouse,399,185,4,1,0,1,5,0,0,385,199,12
"28","001","000202","28001000202",Duncan Park,466,387,5,0,1,0,5,0,0,432,410,19
"28","001","000204","28001000204",Kingston,525,96,4,1,0,0,0,1,0,513,105,10
"28","001","000201","28001000201",Liberty Park,521,206,4,0,1,1,0,1,0,503,222,9
"28","001","000203","28001000203",Beau Pre,496,318,2,0,1,0,0,1,1,471,332,11
"28","001","000404","28001000404",Carpenter,128,276,2,0,0,0,5,0,0,125,287,1
"28","001","000304","28001000304",Palestine,372,492,4,2,0,0,1,2,0,351,507,15
"28","001","000302","28001000302",NPS Multi Purpose Bldg,135,236,1,0,0,1,3,1,0,132,240,5
"28","001","000504","28001000504",Washington,355,192,1,0,0,1,1,0,0,341,205,6
"28","001","000303","28001000303",Maryland Heights,26,420,0,0,0,0,2,2,0,16,431,1
"28","001","000501","28001000501",Foster Mound,50,821,0,0,0,1,2,0,0,38,831,5
"28","001","000503","28001000503",Oakland,485,551,5,0,1,1,6,0,1,457,586,9
"28","001","000403","28001000403",Pine Ridge,84,362,3,0,0,0,2,0,0,80,369,3
"28","001","000301","28001000301",Concord,41,522,2,0,0,1,4,2,0,31,534,4
"28","001","000502","28001000502",Airport,199,399,1,0,0,0,1,0,0,192,409,3
"28","001","000401","28001000401",Northside School,58,1062,0,2,1,0,6,3,0,55,1069,6
"28","001","000405","28001000405",Morgantown,106,352,0,0,0,0,4,1,0,99,362,2
"28","109","000130","28109000130",Derby 1,413,81,7,0,0,0,0,0,1,371,108,17
"28","109","000150","28109000150",Poplarville 1,347,198,4,0,1,0,1,1,1,315,211,18
"28","109","000110","28109000110",Whitesand 1,149,204,0,0,0,0,2,1,0,135,216,5
"28","109","000270","28109000270",Picayune 2,1174,225,14,1,3,1,3,0,0,1062,267,62
"28","109","000250","28109000250",Amackertown 2,265,22,1,0,0,0,0,0,0,252,26,6
"28","109","000210","28109000210",Mill Creek 2,588,64,11,0,0,0,1,1,0,527,98,30
"28","109","000520","28109000520",Carriere 3,850,146,5,3,0,3,1,0,0,778,181,29
"28","109","000390","28109000390",Gum Pond/Hickory Grove 3,819,67,8,0,0,0,1,1,0,761,101,28
"28","109","000350","28109000350",Progress 3,311,15,2,0,1,0,0,0,0,285,30,10
"28","109","000410","28109000410",Pine Grove 4,920,84,5,2,0,1,0,0,1,825,138,27
"28","109","000550","28109000550",Picayune/HAWL 5,2445,393,17,6,0,0,6,2,2,2252,486,74
"28","109","000525","28109000525",Sycamore 5,691,96,4,1,0,0,2,1,0,621,123,32
"28","109","000420","28109000420",Nicholson 4,560,107,5,0,1,1,3,1,1,501,138,30
"28","083","000042","28083000042",MVSU,19,249,1,0,0,0,5,2,0,19,256,1
"28","083","000052","28083000052",Southeast Greenwood,179,1054,3,1,2,0,5,3,0,165,1083,1
"28","083","000048","28083000048",Sidon,58,167,0,0,1,0,0,0,0,52,170,3
"28","083","000046","28083000046",South Itta Bena,59,249,1,1,1,0,1,0,0,48,270,1
"28","083","000045","28083000045",North Itta Bena,84,888,1,1,1,0,5,0,0,72,909,1
"28","107","000105","28107000105",Union Fire Station,238,221,0,0,0,0,0,0,0,220,225,8
"28","107","000203","28107000203",Pleasant Grove FS,150,65,1,1,0,0,0,0,0,141,72,3
"28","107","000207","28107000207",Macedonia-Concord,135,627,2,1,1,0,2,0,0,117,649,7
"28","107","000307","28107000307",Crowder Water Bldg,56,158,0,1,0,0,0,1,2,52,163,1
"28","107","000303","28107000303",Tocowa Comm Center,624,113,6,0,0,1,0,1,1,584,142,13
"28","107","000301","28107000301",Enon Water Bldg,93,33,0,0,0,0,0,0,0,79,44,4
"28","053","000101","28053000101",Four Mile,35,3,0,0,0,0,0,0,0,34,2,1
"28","053","000201","28053000201",Isola,173,441,2,1,1,2,3,1,0,156,463,6
"28","053","000203","28053000203",Gooden Lake,38,15,0,0,0,0,0,0,0,38,15,0
"28","053","000302","28053000302",Lake City,65,9,1,0,0,0,0,0,0,62,13,0
"28","079","000101","28079000101",Edinburg,404,20,0,0,0,0,1,0,0,397,26,2
"28","079","000102","28079000102",East Carthage,474,180,1,1,4,0,0,1,0,463,192,6
"28","079","000104","28079000104",Renfroe,296,66,0,0,0,0,0,1,0,273,83,6
"28","079","000103","28079000103",Sunrise,349,20,0,1,1,0,1,0,0,336,31,4
"28","079","000302","28079000302",Wiggins,113,264,2,1,0,0,2,0,0,106,272,4
"28","079","000203","28079000203",Singleton,447,173,0,0,1,0,0,2,0,424,186,12
"28","079","000202","28079000202",Conway,121,287,1,0,0,0,3,0,0,116,290,4
"28","083","000035","28083000035",Minter City,108,80,0,0,1,1,1,0,0,102,85,0
"28","083","000037","28083000037",Money,98,33,0,0,0,0,0,0,0,92,36,3
"28","083","000043","28083000043",Schlater,106,119,0,0,1,0,0,0,0,90,133,1
"28","117","000502","28117000502",Hills Chapel-New Hope,790,72,7,0,1,1,1,0,0,739,102,26
"28","117","000402","28117000402",New Site,517,56,1,0,1,0,1,0,1,487,72,15
"28","117","000501","28117000501",Cairo,318,33,0,0,0,0,1,0,0,293,51,4
"28","009","000102","28009000102",Canaan,387,424,2,2,0,1,2,0,1,344,468,8
"28","009","000103","28009000103",Ashland,506,353,4,1,1,2,3,1,1,451,397,22
"28","009","000101","28009000101",Lamar,245,595,0,1,1,1,1,2,1,220,617,9
"28","009","000104","28009000104",Floyd,606,193,2,0,0,0,0,1,0,562,229,14
"28","009","000105","28009000105",Hickory Flat,826,114,4,1,1,2,0,1,0,743,157,39
"28","095","000102","28095000102",Smithville,823,93,6,1,1,0,1,1,0,760,128,27
"28","095","000103","28095000103",Williams,90,9,0,0,0,0,0,0,0,83,13,2
"28","095","000104","28095000104",Parham,148,21,0,0,0,0,0,1,0,143,23,3
"28","095","000201","28095000201",Sipsey,229,12,2,0,2,0,0,0,0,213,21,10
"28","095","000407","28095000407",North Aberdeen,401,725,5,2,2,1,5,1,0,383,755,17
"28","095","000506","28095000506",Amory 5,18,535,1,1,0,2,2,1,1,15,547,2
"28","095","000503","28095000503",Nettleton,456,347,6,1,0,0,2,1,0,426,374,12
"28","095","000302","28095000302",Bartahatchie,245,17,0,0,0,0,0,0,0,230,26,7
"28","095","000402","28095000402",Darracott,115,31,0,0,1,0,0,0,0,111,36,2
"28","065","000051","28065000051",Gwinville/Old Hebron,88,155,2,0,0,1,1,1,1,87,165,0
"28","065","000033","28065000033",Good Hope/Melba,237,102,0,1,0,0,0,0,1,220,117,2
"28","065","000056","28065000056",Whiting,51,242,1,1,0,0,2,1,0,48,247,1
"28","065","000041","28065000041",Clem,86,79,1,0,0,0,1,1,0,83,83,1
"28","065","000044","28065000044",Williamson Mill,199,111,2,1,0,0,0,0,1,196,122,2
"28","065","000042","28065000042",Mt. Carmel,16,186,0,0,0,0,2,1,0,17,187,0
"28","063","000014","28063000014",Lorman,51,184,1,0,0,0,1,0,0,46,192,0
"28","003","000204","28003000204",Pinecrest,362,110,5,0,0,1,2,0,0,326,138,11
"28","003","000502","28003000502",Union Center,987,66,4,0,2,0,1,0,0,889,133,24
"28","003","000503","28003000503",Bethel,84,2,0,0,0,0,0,0,0,73,11,0
"28","147","000103","28147000103",Lexie,481,100,0,1,0,0,0,2,1,459,115,9
"28","147","000101","28147000101",Midway,190,47,0,0,0,0,0,0,0,184,49,3
"28","147","000204","28147000204",North Knoxo,71,536,0,2,0,0,2,0,0,65,543,2
"28","147","000404","28147000404",Tylertown 4,286,27,1,0,1,0,1,0,0,275,33,6
"28","147","000403","28147000403",Varnell,408,122,1,0,0,1,0,0,0,389,134,6
"28","147","000401","28147000401",Sartinville,123,71,1,0,1,0,0,0,0,122,72,2
"28","147","000402","28147000402",Darbun,93,17,0,0,1,0,1,0,0,89,19,2
"28","147","000405","28147000405",Tylertown 4 West,339,87,1,0,1,0,2,1,0,323,100,5
"28","147","000302","28147000302",Dexter,449,140,1,0,0,0,1,0,3,436,147,6
"28","147","000301","28147000301",Improve,341,104,0,0,0,0,1,0,0,322,114,5
"28","147","000503","28147000503",Hope,41,207,0,1,0,0,0,0,0,30,217,1
"28","147","000201","28147000201",Mesa,54,10,1,0,0,0,0,0,0,49,12,3
"28","151","000104","28151000104",Glen Allan Library,255,182,1,0,2,1,3,1,0,249,194,2
"28","133","000102","28133000102",Indianola 1 Southeast,9,464,1,0,0,0,1,0,0,5,470,1
"28","133","000201","28133000201",Indianola 2 West,195,501,2,0,2,0,4,1,1,182,519,3
"28","133","000202","28133000202",Indianola 2 East,42,1471,3,3,0,1,8,1,0,31,1492,6
"28","133","000303","28133000303",Indianola 3 South,447,516,3,1,2,0,2,0,1,428,538,4
"28","133","000403","28133000403",Boyer-Linn,183,169,1,1,1,0,0,1,0,180,173,0
"28","133","000502","28133000502",Sunflower Plantation,133,18,0,0,0,0,0,0,0,130,18,0
"28","133","000404","28133000404",Fairview-Hale,84,20,0,0,1,0,0,0,0,85,21,0
"28","133","000402","28133000402",Doddsville,24,111,0,1,1,1,1,1,0,20,118,0
"28","005","000103","28005000103",New Zion,289,37,2,0,0,0,0,0,1,275,46,5
"28","005","000104","28005000104",Zion Hill,345,60,0,0,0,0,0,0,0,335,65,4
"28","005","000102","28005000102",Liberty,419,134,3,2,0,0,0,0,0,403,150,8
"28","005","000202","28005000202",Berwick,113,208,3,1,1,0,3,2,1,105,224,4
"28","005","000101","28005000101",East Gloster,164,78,0,2,0,0,0,0,0,155,83,4
"28","051","000303","28051000303",Pickens,68,573,2,0,0,3,1,0,0,63,584,4
"28","051","000301","28051000301",Coxburg,120,46,8,6,4,5,10,5,8,118,51,4
"28","051","000302","28051000302",Ebenezer,68,200,0,1,1,0,2,1,0,64,205,1
"28","051","000401","28051000401",Thornton,40,261,1,0,0,1,0,0,0,40,263,0
"28","005","000024","28005000024",Vance Park,194,21,1,0,0,0,1,0,0,194,25,0
"28","005","000502","28005000502",South Liberty,102,193,2,1,1,2,2,0,0,99,201,5
"28","005","000304","28005000304",Oneil,242,9,0,0,1,0,0,0,0,234,15,1
"28","005","000205","28005000205",Amite River,141,192,1,1,0,0,0,2,1,141,195,2
"28","005","000203","28005000203",East Centreville,236,146,1,0,0,1,0,0,0,225,154,2
"28","005","000201","28005000201",Ariel,74,218,0,0,0,0,2,0,0,69,224,0
"28","005","000403","28005000403",Smithdale,238,131,1,0,0,1,2,0,0,230,137,5
"28","005","000504","28005000504",Walls,403,169,2,1,0,0,2,2,0,388,184,6
"28","005","000402","28005000402",East Liberty,182,62,0,0,0,1,2,0,0,173,66,4
"28","005","000401","28005000401",East Fork,367,77,1,0,0,1,2,0,0,359,83,7
"28","005","000501","28005000501",Riceville,194,152,0,0,0,1,0,0,0,188,157,0
"28","005","000503","28005000503",Tickfaw,125,115,0,1,1,0,0,0,0,121,120,2
"28","125","000103","28125000103",Spanish Fort,29,3,0,0,0,0,0,0,0,30,3,0
"28","125","000101","28125000101",Cary,79,222,2,2,1,1,0,0,0,80,228,0
"28","125","000109","28125000109",Delta City,87,151,0,0,0,0,1,0,0,88,150,0
"28","125","000108","28125000108",Straight Bayou,51,34,0,0,0,0,0,0,0,49,33,0
"28","119","000502","28119000502",Crowder,215,37,0,0,0,1,0,0,0,189,57,2
"28","011","000106","28011000106",Stringtown,30,3,2,0,0,0,1,0,0,26,9,0
"28","011","000110","28011000110",Longshot,55,22,0,0,0,0,0,0,0,52,25,0
"28","011","000104","28011000104",Benoit,83,189,1,0,0,1,1,2,0,83,195,2
"28","011","000105","28011000105",Scott,80,65,0,0,0,0,0,0,0,78,66,0
"28","011","000101","28011000101",Gunnison,92,170,0,0,0,0,3,0,0,79,184,1
"28","137","000302","28137000302",Poagville 4,630,137,8,1,2,1,0,0,0,600,160,20
"28","137","000402","28137000402",Looxahoma,523,344,3,3,2,0,1,0,0,483,380,13
"28","011","000103","28011000103",Pace,65,228,1,1,0,0,2,1,0,54,243,1
"28","011","000204","28011000204",West Cleveland,1051,240,10,0,0,3,1,0,0,989,295,16
"28","011","000406","28011000406",Cleveland Courthouse,176,108,4,0,0,0,2,0,0,163,125,6
"28","011","000203","28011000203",West Central Cleveland,619,183,5,2,0,1,1,0,0,589,213,12
"28","137","000401","28137000401",Senatobia 4,672,212,12,1,1,4,2,0,0,622,255,20
"28","137","000101","28137000101",Senatobia 1,1331,675,9,2,2,1,18,2,1,1275,729,24
"28","137","000104","28137000104",Strayhorn 1,463,53,4,2,0,1,1,0,0,425,76,18
"28","137","000102","28137000102",Sarah,171,8,2,0,0,0,0,1,0,157,21,4
"28","137","000105","28137000105",Strayhorn 2,354,27,0,1,1,0,1,1,0,321,44,15
"28","137","000103","28137000103",Sherrod,298,22,4,0,0,0,0,0,0,278,34,7
"28","137","000201","28137000201",Senatobia 2,855,342,12,1,0,1,10,1,0,788,404,25
"28","137","000305","28137000305",Senatobia 3,89,408,3,0,1,1,1,0,0,74,427,6
"28","137","000204","28137000204",Evansville,139,46,0,1,0,1,0,0,1,129,56,2
"28","137","000203","28137000203",Arkabutla,499,222,4,0,0,0,9,0,1,455,254,19
"28","137","000304","28137000304",Taylor,59,120,1,0,0,0,0,1,0,55,125,2
"28","057","000102","28057000102",Banner/Pineville,564,42,4,3,1,0,0,1,0,521,71,12
"28","057","000101","28057000101",Salem/Copeland,390,31,2,0,0,0,0,0,0,363,48,11
"28","057","000202","28057000202",Kirkville,670,33,7,1,0,1,0,0,1,633,63,12
